3.400000000000000000e+01,2.900000000000000000e+01,1.564089965820312500e+01
3.500000000000000000e+01,2.866370010375976562e+01,1.600000000000000000e+01
3.500000000000000000e+01,2.900000000000000000e+01,1.596109962463378906e+01
3.509349822998046875e+01,2.900000000000000000e+01,1.600000000000000000e+01
2.500000000000000000e+01,3.000000000000000000e+01,1.592310047149658203e+01
2.481439971923828125e+01,3.000000000000000000e+01,1.600000000000000000e+01
2.600000000000000000e+01,3.000000000000000000e+01,1.560750007629394531e+01
2.700000000000000000e+01,3.000000000000000000e+01,1.537790012359619141e+01
2.800000000000000000e+01,3.000000000000000000e+01,1.521189975738525391e+01
2.900000000000000000e+01,3.000000000000000000e+01,1.510830020904541016e+01
3.000000000000000000e+01,3.000000000000000000e+01,1.507279968261718750e+01
3.100000000000000000e+01,3.000000000000000000e+01,1.510830020904541016e+01
3.200000000000000000e+01,3.000000000000000000e+01,1.521189975738525391e+01
3.300000000000000000e+01,3.000000000000000000e+01,1.537790012359619141e+01
3.400000000000000000e+01,3.000000000000000000e+01,1.560750007629394531e+01
3.500000000000000000e+01,3.000000000000000000e+01,1.592310047149658203e+01
3.518560028076171875e+01,3.000000000000000000e+01,1.600000000000000000e+01
2.500000000000000000e+01,3.100000000000000000e+01,1.596109962463378906e+01
2.490649986267089844e+01,3.100000000000000000e+01,1.600000000000000000e+01
2.600000000000000000e+01,3.100000000000000000e+01,1.564089965820312500e+01
2.700000000000000000e+01,3.100000000000000000e+01,1.541059970855712891e+01
2.800000000000000000e+01,3.100000000000000000e+01,1.524559974670410156e+01
2.900000000000000000e+01,3.100000000000000000e+01,1.514330005645751953e+01
3.000000000000000000e+01,3.100000000000000000e+01,1.510830020904541016e+01
3.100000000000000000e+01,3.100000000000000000e+01,1.514330005645751953e+01
3.200000000000000000e+01,3.100000000000000000e+01,1.524559974670410156e+01
3.300000000000000000e+01,3.100000000000000000e+01,1.541059970855712891e+01
3.400000000000000000e+01,3.100000000000000000e+01,1.564089965820312500e+01
3.500000000000000000e+01,3.100000000000000000e+01,1.596109962463378906e+01
3.509349822998046875e+01,3.100000000000000000e+01,1.600000000000000000e+01
2.500000000000000000e+01,3.133629989624023438e+01,1.600000000000000000e+01
2.522080039978027344e+01,3.200000000000000000e+01,1.600000000000000000e+01
2.600000000000000000e+01,3.200000000000000000e+01,1.574310016632080078e+01
2.700000000000000000e+01,3.200000000000000000e+01,1.550860023498535156e+01
2.800000000000000000e+01,3.200000000000000000e+01,1.534510040283203125e+01
2.900000000000000000e+01,3.200000000000000000e+01,1.524559974670410156e+01
3.000000000000000000e+01,3.200000000000000000e+01,1.521189975738525391e+01
3.100000000000000000e+01,3.200000000000000000e+01,1.524559974670410156e+01
3.200000000000000000e+01,3.200000000000000000e+01,1.534510040283203125e+01
3.300000000000000000e+01,3.200000000000000000e+01,1.550860023498535156e+01
3.400000000000000000e+01,3.200000000000000000e+01,1.574310016632080078e+01
3.477920150756835938e+01,3.200000000000000000e+01,1.600000000000000000e+01
3.500000000000000000e+01,3.133629989624023438e+01,1.600000000000000000e+01
2.600000000000000000e+01,3.300000000000000000e+01,1.592310047149658203e+01
2.577440071105957031e+01,3.300000000000000000e+01,1.600000000000000000e+01
2.700000000000000000e+01,3.300000000000000000e+01,1.567459964752197266e+01
2.800000000000000000e+01,3.300000000000000000e+01,1.550860023498535156e+01
2.900000000000000000e+01,3.300000000000000000e+01,1.541059970855712891e+01
3.000000000000000000e+01,3.300000000000000000e+01,1.537790012359619141e+01
3.100000000000000000e+01,3.300000000000000000e+01,1.541059970855712891e+01
3.200000000000000000e+01,3.300000000000000000e+01,1.550860023498535156e+01
3.300000000000000000e+01,3.300000000000000000e+01,1.567459964752197266e+01
3.400000000000000000e+01,3.300000000000000000e+01,1.592310047149658203e+01
3.422560119628906250e+01,3.300000000000000000e+01,1.600000000000000000e+01
2.600000000000000000e+01,3.328870010375976562e+01,1.600000000000000000e+01
2.671129989624023438e+01,3.400000000000000000e+01,1.600000000000000000e+01
2.700000000000000000e+01,3.400000000000000000e+01,1.592310047149658203e+01
2.800000000000000000e+01,3.400000000000000000e+01,1.574310016632080078e+01
2.900000000000000000e+01,3.400000000000000000e+01,1.564089965820312500e+01
3.000000000000000000e+01,3.400000000000000000e+01,1.560750007629394531e+01
3.100000000000000000e+01,3.400000000000000000e+01,1.564089965820312500e+01
3.200000000000000000e+01,3.400000000000000000e+01,1.574310016632080078e+01
3.300000000000000000e+01,3.400000000000000000e+01,1.592310047149658203e+01
